project_source_id,activity.type,address,rating_program_name,building.URL,reg.date,reg.std,owner.type,zipcode,pilot,cert.date
10000723,LEED,"55 Music Concourse Dr, San Francisco, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/17034/details,3/19/2003,LEED NC 2.1,"Non-Profit Org., Non-Profit (that do not fit into ot",94118,FALSE,NA
10000725,LEED,"1776 Main St, Santa Monica, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/6338/details,3/19/2003,LEED NC 2.1,Non-Profit Org.,90401,FALSE,NA
10000735,LEED,"550 Foothill Boulevard, Pomona, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112849/details,3/21/2003,LEED NC 2.1,Other,91767,FALSE,NA
10000754,LEED,"1900 Pico Blvd, Santa Monica, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/6905/details,3/28/2003,LEED NC 2.1,"Local Government, Educational: Community College, Pub, Educational: University, Public, Educational: College, Public",90405,FALSE,NA
10000755,LEED,"3850 Westgate Pl, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/13550/details,3/29/2003,LEED NC 2.1,Non-Profit Org.,92105,FALSE,NA
10000776,LEED,"6111 Business Center Ct, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/18107/details,4/11/2003,LEED NC 2.1,State Government,92154,FALSE,NA
10000780,LEED,"1001 I St, Sacramento, CA, USA",LEED-EB 1.0 Pilot (original),http://www.gbig.org/buildings/939/details,4/14/2003,LEED-EB 1.0 Pilot (original),"Local Government, Corporate: Publicly Traded",95814,TRUE,11/1/2003
10000782,LEED,"198 W San Ysidro Blvd, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/29384/details,4/15/2003,LEED NC 2.1,Local Government,92173,FALSE,NA
10000818,LEED,"3210 Merryfield Row, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/34148/details,5/1/2003,LEED NC 2.1,Profit Org.,92121,FALSE,NA
10000828,LEED,"1600 E 4th St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5456/details,5/12/2003,LEED NC 2.1,Local Government,90033,FALSE,NA
10000844,LEED,"1187 E 52nd St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/2639/details,5/23/2003,LEED NC 2.1,Local Government,90011,FALSE,NA
10000845,LEED,"3690 Motor Ave, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/35391/details,5/23/2003,LEED NC 2.1,Local Government,90034,FALSE,NA
10000846,LEED,"11505 W Olympic Blvd, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/24678/details,5/23/2003,LEED NC 2.1,Local Government,90064,FALSE,NA
10000847,LEED,"1801 E Century Blvd, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/6490/details,5/23/2003,LEED NC 2.1,Local Government,90002,FALSE,NA
10000848,LEED,"14355 Arminta St, Panorama City, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1308762/details,5/23/2003,LEED NC 2.1,Local Government,91402,FALSE,NA
10000850,LEED,"16843 Moorpark St, Encino, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5875/details,5/23/2003,LEED NC 2.1,Local Government,91436,FALSE,NA
10000851,LEED,"21050 West Burbank Boulevard, Woodland Hills, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112862/details,5/23/2003,LEED NC 2.1,Local Government,91367,FALSE,NA
10000852,LEED,"2345 Searl Pkwy, Hemet, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/9203/details,5/23/2003,LEED NC 2.1,Non-Profit Org.,92543,FALSE,NA
10000853,LEED,"10124 Balboa Blvd, Granada Hills, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1323589/details,5/23/2003,LEED NC 2.1,Local Government,91344,FALSE,NA
10000863,LEED,"2511 Numa Watson Rd, Seaside, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/31945/details,6/3/2003,LEED NC 2.1,Non-Profit Org.,93955,FALSE,NA
10000868,LEED,"25620 Jefferson Ave, Murrieta, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/32079/details,6/6/2003,LEED NC 2.1,Profit Org.,92562,FALSE,NA
10000876,LEED,"16200 Condit Rd, Morgan Hill, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5636/details,6/11/2003,LEED NC 2.1,Local Government,95037,FALSE,NA
10000880,LEED,"950 S Raymond Ave, Pasadena, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/22050/details,6/18/2003,LEED NC 2.1,Non-Profit Org.,91105,FALSE,NA
10000887,LEED,"1471 Palo Verde Rd, Irvine, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1390132/details,6/23/2003,LEED NC 2.1,Other,92617,FALSE,NA
10000895,LEED,"17500 Depot St, Morgan Hill, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/28455/details,6/24/2003,LEED NC 2.1,Other,95037,FALSE,NA
10000914,LEED,"426 17th St, Oakland, CA, USA",LEED CI 1.0 Pilots Only,http://www.gbig.org/buildings/36794/details,7/11/2003,LEED CI 1.0 Pilots Only,"Non-Profit Org., Corporate: Privately Held",94612,TRUE,9/8/2004
10000929,LEED,"111 N Hollywood Way, Burbank, CA, USA",LEED CI 1.0 Pilots Only,http://www.gbig.org/buildings/24240/details,7/17/2003,LEED CI 1.0 Pilots Only,Profit Org.,91505,TRUE,8/24/2004
10000950,LEED,"San Francisco Federal Building, 90 7th Street, San Francisco, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/869318/details,8/7/2003,LEED NC 2.1,"Federal Government, Investor: REIT, Publicly traded",94103,FALSE,NA
10000962,LEED,"3440 W El Segundo Blvd, Hawthorne, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/34800/details,8/22/2003,LEED NC 2.1,Profit Org.,90250,FALSE,NA
10000971,LEED,"8272 Moss Landing Rd, Moss Landing, CA, USA",LEED-EB 1.0 Pilot (original),http://www.gbig.org/buildings/20829/details,8/28/2003,LEED-EB 1.0 Pilot (original),Other,95039,TRUE,6/24/2004
10000972,LEED,"5670 Oberlin Dr, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/39550/details,8/29/2003,LEED NC 2.1,Profit Org.,92121,FALSE,NA
10000981,LEED,"317 Montgomery St, San Francisco, CA, USA",LEED CI 1.0 Pilots Only,http://www.gbig.org/buildings/33998/details,9/4/2003,LEED CI 1.0 Pilots Only,Profit Org.,94104,TRUE,12/10/2004
10000983,LEED,"1 Cyclotron Road, Berkeley, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/987604/details,9/8/2003,LEED NC 2.1,"Educational: University, Public, Federal Government, Government Use: Federal",94720,FALSE,NA
10001002,LEED,"1695 Calle Joaquin, San Luis Obispo, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/28091/details,9/17/2003,LEED NC 2.1,Non-Profit Org.,93405,FALSE,NA
10001007,LEED,"505 Parnassus Ave, San Francisco, CA, USA",LEED CI 1.0 Pilots Only,http://www.gbig.org/buildings/1311923/details,9/18/2003,LEED CI 1.0 Pilots Only,"Educational: University, Public, State Government",94122,TRUE,8/30/2005
10001036,LEED,"10180 Los Osos Valley Rd, San Luis Obispo, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1214/details,10/3/2003,LEED NC 2.1,Non-Profit Org.,93405,FALSE,NA
10001054,LEED,"1005 N Gaffey St, San Pedro, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1308776/details,10/21/2003,LEED NC 2.1,Local Government,90731,FALSE,NA
10001055,LEED,"Los Angelis Fire Station 62, 11970 Venice Boulevard, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/783729/details,5/23/2003,LEED NC 2.1,Local Government,90066,FALSE,NA
10001056,LEED,"10811 S Main St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1724/details,10/21/2003,LEED NC 2.1,Local Government,90061,FALSE,NA
10001062,LEED,"6201 Winnetka Avenue, Woodland Hills, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112887/details,10/23/2003,LEED NC 2.1,"Local Government, State Government, Non-Profit Org., Other, Educational: Community College, Pub",91371,FALSE,NA
10001079,LEED,"San Diego Zoo Safari Park, 15500 San Pasqual Valley Rd, Escondido, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1308778/details,10/31/2003,LEED NC 2.1,Non-Profit Org.,92027,FALSE,NA
10001083,LEED,"111 Sutter St, San Francisco, CA, USA",LEED CI 1.0 Pilots Only,http://www.gbig.org/buildings/24254/details,10/31/2003,LEED CI 1.0 Pilots Only,"Non-Profit Org., Corporate: Privately Held, Non-Profit (that do not fit into ot, Investor: Investment Manager",94104,TRUE,2/9/2005
10001093,LEED,"772 Pacific St, Placerville, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/20095/details,11/5/2003,LEED NC 2.1,Profit Org.,95667,FALSE,NA
10001114,LEED,"400 W Washington Blvd, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/36090/details,8/2/2007,LEED NC 2.2,"Other, Local Government, Non-Profit Org.",90015,FALSE,NA
10001129,LEED,"University Center, Plaza Ave, Arcata, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1063559/details,12/2/2003,LEED NC 2.1,State Government,95521,FALSE,NA
10001132,LEED,"2929 California 29, Saint Helena, CA, USA",LEED EB 2.0,http://www.gbig.org/buildings/112901/details,12/5/2003,LEED EB 2.0,Profit Org.,94574,FALSE,NA
10001133,LEED,"333 W Broadway, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/34534/details,12/5/2003,LEED NC 2.1,Federal Government,92101,FALSE,NA
10001145,LEED,"1600 West Imperial Highway, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112902/details,12/12/2003,LEED NC 2.1,"Local Government, Individual, Educational: Community College, Pub, Non-Profit Org.",90631,FALSE,NA
10001172,LEED,"1520 Grand Ave, Dominican University of California, San Rafael, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5058/details,1/8/2004,LEED NC 2.1,Non-Profit Org.,94901,FALSE,NA
10001174,LEED,"800 Air Way, Glendale, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/42589/details,1/9/2004,LEED NC 2.1,Profit Org.,91201,FALSE,NA
10001193,LEED,"5800 Fulton Ave, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/39703/details,1/19/2004,LEED NC 2.1,"Local Government, State Government, Other, Educational: Community College, Pub, Educational: College, Public",91401,FALSE,NA
10001226,LEED,"3431 Hillview Ave, Palo Alto, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/34782/details,2/2/2004,LEED NC 2.1,"Profit Org., Corporate: Publicly Traded",94304,FALSE,NA
10001235,LEED,"1800 Paseo Rancho Castilla, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/88420/details,2/4/2004,LEED NC 2.1,State Government,90032,FALSE,NA
10001236,LEED,"24000 S Western Ave, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/31515/details,2/4/2004,LEED NC 2.1,Local Government,90710,FALSE,NA
10001237,LEED,"801 W Monte Vista Ave, Turlock, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/20504/details,2/5/2004,LEED NC 2.1,State Government,95382,FALSE,NA
10001255,LEED,"1 Airport Dr, Oakland International Airport (OAK), Oakland, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/4/details,2/11/2004,LEED NC 2.1,"Local Government, Other",94621,FALSE,NA
10001268,LEED,"1550 S El Camino Real, Encinitas, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5255/details,2/17/2004,LEED NC 2.1,Non-Profit Org.,92024,FALSE,NA
10001270,LEED,"1301 Avenida Cesar Chavez, Monterey Park, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/25853/details,2/17/2004,LEED NC 2.1,"State Government, Local Government, Educational: Community College, Pub",91754,FALSE,NA
10001294,LEED,"1 Loyola Marymount University Dr, Loyola Marymount University, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/257/details,3/4/2004,LEED NC 2.1,"Other, Profit Org., Non-Profit Org.",90045,FALSE,NA
10001328,LEED,"1600 Oak Vista Way, Pleasanton, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5474/details,3/18/2004,LEED NC 2.1,Local Government,94566,FALSE,NA
10001333,LEED,"Berkeley Fire Department - Station 7, 3000 Shasta Road, Berkeley, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/971591/details,3/19/2004,LEED NC 2.1,Local Government,94708,FALSE,NA
10001345,LEED,"1111 Figueroa Place, Wilmington, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/88445/details,3/24/2004,LEED NC 2.1,"Other, Local Government, Non-Profit Org.",90744,FALSE,NA
10001351,LEED,"1935 Bohemian Hwy, Occidental, CA, USA",LEED NC 2.2,http://www.gbig.org/buildings/7093/details,3/27/2004,LEED NC 2.2,Other,95465,FALSE,NA
10001352,LEED,"550 Bell St, East Palo Alto, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/39242/details,3/29/2004,LEED NC 2.1,Non-Profit Org.,94303,FALSE,NA
10001419,LEED,"8200 Stockdale Hwy, Bakersfield, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/599985/details,4/29/2004,LEED NC 2.1,Profit Org.,93311,FALSE,NA
10001434,LEED,"1111 S Grand Ave, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/24313/details,5/5/2004,LEED NC 2.1,Profit Org.,90015,FALSE,NA
10001439,LEED,"4125 Riverside Place, Anderson, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/300545/details,5/7/2004,LEED NC 2.1,Profit Org.,96007,FALSE,NA
10001444,LEED,"2672 East Alluvial Avenue, Fresno, CA, USA",LEED NC 2.2,http://www.gbig.org/buildings/112935/details,5/10/2004,LEED NC 2.2,Non-Profit Org.,93611,FALSE,NA
10001450,LEED,"39399 Cherry St, Newark, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/13702/details,5/12/2004,LEED NC 2.1,State Government,94560,FALSE,NA
10001470,LEED,"10646 Science Center Dr, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/23749/details,5/18/2004,LEED NC 2.1,Profit Org.,92121,FALSE,NA
10001471,LEED,"1550 Oak St, Alameda, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/5253/details,5/19/2004,LEED NC 2.1,"Local Government, Government Use: Local, City",94501,FALSE,NA
10001510,LEED,"988 Howard Street, San Francisco, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112941/details,6/9/2004,LEED NC 2.1,Non-Profit Org.,94103,FALSE,NA
10001527,LEED,"5200 Lake Rd, University of California, Merced, Merced, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/16567/details,5/5/2003,LEED NC 2.1,"State Government, Other, Educational: University, Public, Corporate: Privately Held",95343,FALSE,NA
10001550,LEED,"180 N Los Angeles St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/6426/details,6/28/2004,LEED NC 2.1,Local Government,90012,FALSE,NA
10001556,LEED,"570 S 65th St, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/17352/details,6/30/2004,LEED NC 2.1,Local Government,92114,FALSE,NA
10001601,LEED,"1401 W 6th St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/26518/details,7/20/2004,LEED NC 2.1,Local Government,90017,FALSE,NA
10001622,LEED,"2500 Fairmont Dr, San Leandro, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/9688/details,7/28/2004,LEED NC 2.1,Local Government,94578,FALSE,NA
10001624,LEED,"1080 Park Boulevard, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112958/details,7/28/2004,LEED NC 2.1,Non-Profit Org.,92101,FALSE,NA
10001653,LEED,"931, University of California, Santa Barbara, Isla Vista, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/783876/details,8/10/2004,LEED NC 2.1,State Government,93106,FALSE,NA
10001672,LEED,"450 E Temple St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/15106/details,8/13/2004,LEED NC 2.1,Local Government,90012,FALSE,NA
10001674,LEED,"Physical Plant A, Montecito, CA, USA",LEED EB 2.0,http://www.gbig.org/buildings/1323594/details,8/13/2004,LEED EB 2.0,State Government,93108,FALSE,NA
10001679,LEED,"223 West Carson Street, Carson, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112968/details,8/17/2004,LEED NC 2.1,Profit Org.,90745,FALSE,NA
10001696,LEED,"5000 N Harbor Dr, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/38307/details,8/20/2004,LEED NC 2.1,Individual,92106,FALSE,NA
10001709,LEED,"400 West 1st Street, California State University, Chico, Chico, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/783887/details,8/25/2004,LEED NC 2.1,"State Government, Government Use: State, Educational: University, Public",95928,FALSE,NA
10001727,LEED,"8810 Judicial Dr, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1308802/details,9/1/2004,LEED NC 2.1,Local Government,92122,FALSE,NA
10001732,LEED,"22 Orinda Way, Orinda, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/600064/details,9/3/2004,LEED NC 2.1,Local Government,94563,FALSE,NA
10001768,LEED,"6041 Edgewood Bend Ct, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/17977/details,9/22/2004,LEED NC 2.1,Profit Org.,92130,FALSE,NA
10001776,LEED,"500 E Temple St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/38201/details,9/23/2004,LEED NC 2.1,Local Government,90012,FALSE,NA
10001777,LEED,"1401 E Anaheim St, Long Beach, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/4274/details,9/23/2004,LEED NC 2.1,Local Government,90813,FALSE,NA
10001785,LEED,"4041 Whitsett Avenue, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112985/details,9/27/2004,LEED NC 2.1,Local Government,91604,FALSE,NA
10001786,LEED,"15455 Paseo Del Sur, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1323596/details,9/27/2004,LEED NC 2.1,Profit Org.,92127,FALSE,NA
10001796,LEED,"715 J St, San Diego, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/41677/details,10/1/2004,LEED CI 2.0,Profit Org.,92101,FALSE,NA
10001809,LEED,"601 16th St, Ramona, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/40069/details,10/7/2004,LEED NC 2.1,Profit Org.,92065,FALSE,NA
10001850,LEED,"5751 Pacific Center Blvd, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/39655/details,10/26/2004,LEED NC 2.1,Profit Org.,92121,FALSE,NA
10001872,LEED,"523 W 6th St, Los Angeles, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/16633/details,11/4/2004,LEED CI 2.0,"Non-Profit (that do not fit into ot, Profit Org., Corporate: Privately Held, Investor: REIT,Non-traded",90014,FALSE,NA
10001882,LEED,"13356 Eldridge Avenue, San Fernando Valley, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/112994/details,11/12/2004,LEED NC 2.1,"Other, Local Government, Educational: College, Public, Educational: Community College, Pub",91342,FALSE,NA
10001886,LEED,"9240 Firestone Blvd, Downey, CA, USA",LEED EB 2008,http://www.gbig.org/buildings/44025/details,11/15/2004,LEED EB 2008,"Profit Org., Corporate: Publicly Traded, Government Use: Other (utility, air",90241,FALSE,NA
10001893,LEED,"1200 Getty Center Drive #100, Los Angeles, CA, USA",LEED EB 2.0,http://www.gbig.org/buildings/783929/details,11/17/2004,LEED EB 2.0,Non-Profit Org.,90049,FALSE,NA
10001915,LEED,"5451 Playa Vista Drive, Playa Vista, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/113001/details,11/30/2004,LEED NC 2.1,Profit Org.,90094,FALSE,NA
10001929,LEED,"150 N 3rd St, Burbank, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/4807/details,12/3/2004,LEED NC 2.1,Local Government,91502,FALSE,NA
10001979,LEED,"9333 West 3rd Street, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/113015/details,12/20/2004,LEED NC 2.1,Local Government,90210,FALSE,NA
10001982,LEED,"2650 W Broadway, Anaheim, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/32292/details,12/20/2004,LEED NC 2.1,Local Government,92804,FALSE,NA
10002004,LEED,"111 Scripps Dr, Sacramento, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/24252/details,1/4/2005,LEED CI 2.0,Profit Org.,95825,FALSE,NA
10002018,LEED,"3249 Fordham St, San Diego, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/12096/details,1/10/2005,LEED NC 2.1,Other,92110,FALSE,NA
10002023,LEED,"385 E 12th St, Claremont, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/13538/details,1/11/2005,LEED NC 2.1,Other,91711,FALSE,NA
10002029,LEED,"16 Technology Dr, Irvine, CA, USA",LEED-CI 1.0 Pilot,http://www.gbig.org/buildings/27636/details,1/12/2005,LEED-CI 1.0 Pilot,Profit Org.,92618,TRUE,7/26/2005
10002041,LEED,"6250 Hollywood Blvd, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/18322/details,1/18/2005,LEED NC 2.1,Profit Org.,90028,FALSE,NA
10002065,LEED,"1100 S Hope St, Los Angeles, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1932/details,1/24/2005,LEED NC 2.1,Profit Org.,90015,FALSE,NA
10002072,LEED,"1600 Seaport Blvd, Redwood City, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/5487/details,1/25/2005,LEED CI 2.0,Profit Org.,94063,FALSE,NA
10002079,LEED,"185 East 6th Street, The Claremont Colleges, Claremont, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/113022/details,1/26/2005,LEED NC 2.1,Profit Org.,91711,FALSE,NA
10002089,LEED,"653 E Peltason Dr, Irvine, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/40908/details,1/28/2005,LEED NC 2.1,State Government,92617,FALSE,NA
10002091,LEED,"1520 Lakeside Dr, Oakland, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/27281/details,1/28/2005,LEED NC 2.1,Local Government,94612,FALSE,NA
10002102,LEED,"100 Aquarium Way, Long Beach, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/22813/details,2/2/2005,LEED NC 2.1,"Non-Profit Org., Non-Profit (that do not fit into ot",90802,FALSE,NA
10002103,LEED,"2425 Olympic Blvd, Santa Monica, CA, USA",LEED-CI 1.0 Pilot,http://www.gbig.org/buildings/9469/details,2/2/2005,LEED-CI 1.0 Pilot,Profit Org.,90404,TRUE,3/15/2006
10002105,LEED,"1050 North Mills Avenue, The Claremont Colleges, Claremont, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/113024/details,2/3/2005,LEED NC 2.1,Other,91711,FALSE,NA
10002133,LEED,"Sedgwick Reserve, 3566 Brinkerhoff Ave, Santa Ynez, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/1308822/details,2/18/2005,LEED NC 2.1,State Government,93460,FALSE,NA
10002144,LEED,"8815 Conn Creek Road, Saint Helena, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/88480/details,3/2/2005,LEED NC 2.1,Individual,94574,FALSE,NA
10002151,LEED,"35 E Gish Rd, San Jose, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/12709/details,3/7/2005,LEED NC 2.1,Non-Profit Org.,95112,FALSE,NA
10002155,LEED,"1540 El Camino Real, Redwood City, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/27395/details,3/8/2005,LEED NC 2.1,Non-Profit Org.,94063,FALSE,NA
10002237,LEED,"466 Bush St, San Francisco, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/15380/details,4/13/2005,LEED NC 2.1,Profit Org.,94108,FALSE,NA
10002244,LEED,"75 Dore St, San Francisco, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/42065/details,4/18/2005,LEED NC 2.1,Non-Profit Org.,94103,FALSE,NA
10002246,LEED,"1380 9th St, Arcata, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/600172/details,4/19/2005,LEED NC 2.1,Non-Profit Org.,95521,FALSE,NA
10002253,LEED,"543 Howard St, San Francisco, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/16946/details,4/22/2005,LEED CI 2.0,"Profit Org., Investor: Individual/Family",94105,FALSE,NA
10002256,LEED,"245 Market St, San Francisco, CA, USA",LEED EB 2.0,http://www.gbig.org/buildings/9504/details,4/22/2005,LEED EB 2.0,"Corporate: Publicly Traded, Profit Org.",94105,FALSE,NA
10002264,LEED,"721 Capitol Mall, Sacramento, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/41766/details,4/26/2005,LEED NC 2.1,"State Government, Government Use: State",95814,FALSE,NA
10002268,LEED,"100 North Garfield Avenue, Pasadena, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/113047/details,4/28/2005,LEED NC 2.1,Local Government,91101,FALSE,NA
10002283,LEED,"401 Panabaker Rd, Watsonville, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/14031/details,5/2/2005,LEED NC 2.1,Local Government,95076,FALSE,NA
10002292,LEED,"444 Castro St, Mountain View, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/14986/details,5/4/2005,LEED CI 2.0,"Profit Org., Corporate: Privately Held",94041,FALSE,NA
10002293,LEED,"45 West Eureka Street, Pasadena, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/113050/details,5/4/2005,LEED NC 2.1,Profit Org.,91103,FALSE,NA
10002301,LEED,"1 Maritime Plaza, San Francisco, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/90749/details,5/9/2005,LEED CI 2.0,Profit Org.,94111,FALSE,NA
10002306,LEED,"2100 Franklin St, Oakland, CA, USA",LEED CS 1.0 Pilots Only,http://www.gbig.org/buildings/30280/details,5/10/2005,LEED CS 1.0 Pilots Only,"Profit Org., Corporate: Publicly Traded",94612,TRUE,5/21/2008
10002313,LEED,"2729 Prospect Park Dr, Rancho Cordova, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/10335/details,5/12/2005,LEED CI 2.0,Local Government,95670,FALSE,NA
10002318,LEED,"13920 California 67, Lakeside, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/784017/details,5/13/2005,LEED NC 2.1,Local Government,92040,FALSE,NA
10002329,LEED,"333 Civic Center Dr, Santa Monica, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/34495/details,5/17/2005,LEED NC 2.1,Local Government,90401,FALSE,NA
10002330,LEED,"4102 Bison Avenue, University of California Irvine, University Research Park, Irvine, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/784019/details,5/17/2005,LEED NC 2.1,State Government,92617,FALSE,NA
10002331,LEED,"113 Pereira Drive, University of California Irvine, Irvine, CA, USA",LEED NC 2.1,http://www.gbig.org/buildings/573413/details,5/17/2005,LEED NC 2.1,State Government,92697,FALSE,NA
10002362,LEED,"345 Park Ave, San Jose, CA, USA",LEED EB 2.0,http://www.gbig.org/buildings/34826/details,5/31/2005,LEED EB 2.0,"Corporate: Publicly Traded, Profit Org.",95110,FALSE,NA
