"","project_source_id","Activity.Type","Owner.Type","Space.Type","Project.Size","Certification.date","CBSA","USGBC.Chapter","EPA.Region","ASHRAE.Climate.Zone","Urban.Rural.Classification","Electric.Utility.Provider","address","building.URL","rating_program_name","building.URL","reg.date","reg.std","owner.type"
"183","10002500","LEED","Investor","Lodging","222,678 sq ft","April 14 2008","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Sierra Pacific Power Co.","100 Northstar Dr, Tahoe National Forest, Truckee, CA, USA","http://www.gbig.org/buildings/703","LEED NC 2.1","http://www.gbig.org/buildings/703/details","07/15/2005","LEED NC 2.1","Profit Org."
"184","10002546","LEED","Local Government","Office","45,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","10844 Ellis Ave, Fountain Valley, CA, USA","http://www.gbig.org/buildings/1736","LEED NC 2.1","http://www.gbig.org/buildings/1736/details","07/28/2005","LEED NC 2.1","Local Government, Government Use: Local, County"
"185","10002572","LEED","Local Government","Industrial Manufacturing",NA,NA,"Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","California Central Coast Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Medium metro","Southern California Edison Co.","1510 Glen Annie Rd, Goleta, CA, USA","http://www.gbig.org/buildings/27220","LEED NC 2.1","http://www.gbig.org/buildings/27220/details","08/08/2005","LEED NC 2.1","Local Government"
"186","10002614","LEED","Non-profit","Other","46,169 sq ft","April 30 2009","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","121 Golden Gate Ave, San Francisco, CA, USA","http://www.gbig.org/buildings/25147","LEED NC 2.1","http://www.gbig.org/buildings/25147/details","08/19/2005","LEED NC 2.1","Non-Profit Org., Community Development Corporation o"
"187","10002669","LEED","Investor","Multi-Family Residential","232,785 sq ft","July 13 2009","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","300 Berry St, San Francisco, CA, USA","http://www.gbig.org/buildings/33167","LEED NC 2.1","http://www.gbig.org/buildings/33167/details","09/07/2005","LEED NC 2.1","Profit Org., Non-Profit (that do not fit into ot"
"188","10002707","LEED","Local Government","Public Assembly","30,000 sq ft","December 23 2009","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","901 East Santa Clara Street, San Jose, CA, USA","http://www.gbig.org/buildings/88515","LEED NC 2.1","http://www.gbig.org/buildings/88515/details","09/26/2005","LEED NC 2.1","Local Government"
"189","10002754","LEED","Local Government","Service","23,340 sq ft","June 21 2010","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1300 Senter Rd, San Jose, CA, USA","http://www.gbig.org/buildings/3618","LEED NC 2.1","http://www.gbig.org/buildings/3618/details","12/30/2004","NWF Certified Wildlife Habitat","Local Government"
"190","10002758","LEED","Local Government","Public Assembly","46,335 sq ft","February 13 2012","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","619 N San Vicente Blvd, West Hollywood, CA, USA","http://www.gbig.org/buildings/40388","LEED NC 2.1","http://www.gbig.org/buildings/40388/details","10/10/2005","LEED NC 2.1","Local Government"
"191","10002777","LEED","Investor","Multi-Family Residential","978,951 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","301 Mission St, San Francisco, CA, USA","http://www.gbig.org/buildings/11272","LEED NC 2.1","http://www.gbig.org/buildings/11272/details","10/12/2005","LEED NC 2.1","Profit Org."
"192","10002811","LEED","Non-profit","Office: Mixed Use","45,000 sq ft","December 14 2010","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","2200 Oxford St, Berkeley, CA, USA","http://www.gbig.org/buildings/30749","LEED NC 2.1","http://www.gbig.org/buildings/30749/details","10/17/2005","LEED NC 2.1","Non-Profit Org."
"193","10002820","LEED","Corporate","Office","496,992 sq ft","May 09 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","901 Corporate Pointe, Culver City, CA, USA","http://www.gbig.org/buildings/21540","LEED NC 2.1","http://www.gbig.org/buildings/21540/details","10/18/2005","LEED NC 2.1","Profit Org."
"194","10002830","LEED","Corporate","Office","23,380 sq ft","September 20 2006","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","7130 Trabuco Rd, Irvine, CA, USA","http://www.gbig.org/buildings/41659","LEED NC 2.1","http://www.gbig.org/buildings/41659/details","10/19/2005","LEED NC 2.1","Profit Org."
"195","10002857","LEED","Corporate","Other","47,265 sq ft","February 29 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1900 Harpers Way, Torrance, CA, USA","http://www.gbig.org/buildings/29075","LEED NC 2.1","http://www.gbig.org/buildings/29075/details","10/21/2005","LEED NC 2.1","Profit Org."
"196","10002868","LEED","Investor","Office","41,430 sq ft","March 08 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","999 Corporate Dr, Ladera Ranch, CA, USA","http://www.gbig.org/buildings/22363","LEED NC 2.1","http://www.gbig.org/buildings/22363/details","10/24/2005","LEED NC 2.1","Profit Org."
"197","10002886","LEED","Local Government","Public Assembly","184,963 sq ft","October 05 2010","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pasadena Water & Power Dept.","300 E Green St, Pasadena, CA, USA","http://www.gbig.org/buildings/33201","LEED NC 2.1","http://www.gbig.org/buildings/33201/details","10/25/2005","National Register of Historic Places","Local Government"
"198","10002910","LEED","Corporate","Office","56,668 sq ft","September 01 2009","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Southern California Edison Co.","3536 Concours St, Ontario, CA, USA","http://www.gbig.org/buildings/35051","LEED NC 2.1","http://www.gbig.org/buildings/35051/details","10/26/2005","LEED NC 2.1","Profit Org."
"199","10002921","LEED","K-12 Education","Higher Ed","87,623 sq ft","September 29 2009","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","8810 Cook Riolo Rd, Roseville, CA, USA","http://www.gbig.org/buildings/21292","LEED NC 2.1","http://www.gbig.org/buildings/21292/details","10/26/2005","LEED NC 2.1","State Government"
"200","10002926","LEED","Higher Education","Higher Ed","44,600 sq ft","April 02 2012","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","9000 Overland Ave, Culver City, CA, USA","http://www.gbig.org/buildings/21521","LEED NC 2.1","http://www.gbig.org/buildings/21521/details","10/26/2005","LEED NC 2.1","Other, Local Government, Educational: Community College, Pri, Educational: College, Public, Educational: Community College, Pub"
"201","10002736","LEED","Non-profit","Service","41,254 sq ft","July 30 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","3510 Santa Anita Ave, El Monte, CA, USA","http://www.gbig.org/buildings/35015","LEED NC 2.1","http://www.gbig.org/buildings/35015/details","10/05/2005","LEED NC 2.1","Other"
"202","10002737","LEED","Higher Education","Higher Ed","44,795 sq ft","May 07 2010","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","43600 Mission Boulevard, Fremont, CA, USA","http://www.gbig.org/buildings/113106","LEED NC 2.1","http://www.gbig.org/buildings/113106/details","08/03/2005","LEED NC 2.1","State Government, Educational: Community College, Pub"
"203","10002950","LEED","Investor","Multi-Family Residential","960,162 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"3183 Wilshire Boulevard, Los Angeles, CA, USA","http://www.gbig.org/buildings/196840","LEED NC 2.1","http://www.gbig.org/buildings/196840/details","10/28/2005","LEED NC 2.1","Profit Org."
"205","10003060","LEED","Corporate","Retail","19,870 sq ft","June 04 2008","Truckee-Grass Valley, CA Micropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #5","NCHS Urban-Rural Classification: Micropolitan (nonmetropolitan)","Pacific Gas and Electric Co.","290 Sierra College Dr, Grass Valley, CA, USA","http://www.gbig.org/buildings/32870","LEED NC 2.1","http://www.gbig.org/buildings/32870/details","11/03/2005","USDA Farmers Markets","Profit Org."
"206","10003068","LEED","Non-profit","Office: Mixed Use","400,000 sq ft","December 03 2009","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Sacramento Municipal Utility District","28th and B street Skate Park, 20 28th Street, Sacramento, CA, USA","http://www.gbig.org/buildings/113147","LEED NC 2.1","http://www.gbig.org/buildings/113147/details","11/03/2005","LEED NC 2.1","Other"
"207","10003069","LEED","Higher Education","K-12","11,187 sq ft","January 17 2008","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","2339 Haste Street, University of California Berkeley, Berkeley, CA, USA","http://www.gbig.org/buildings/113148","LEED NC 2.1","http://www.gbig.org/buildings/113148/details","11/03/2005","LEED NC 2.1","State Government"
"208","10003075","LEED","Local Government","Public Assembly","72,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","3300 Newport Blvd, Newport Beach, CA, USA","http://www.gbig.org/buildings/12276","LEED NC 2.1","http://www.gbig.org/buildings/12276/details","11/03/2005","LEED NC 2.1","Local Government"
"209","10003025","LEED","Investor","Multi-Family Residential","918,252 sq ft","March 11 2008","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","Oakland City Hall, Oakland, CA, USA","http://www.gbig.org/buildings/739941","LEED NC 2.1","http://www.gbig.org/buildings/739941/details","11/01/2005","LEED NC 2.1","Profit Org."
"210","10003043","LEED","Corporate","Office","146,820 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Riverside Public Utilities Dept.","3450 14th St, Riverside, CA, USA","http://www.gbig.org/buildings/34838","LEED NC 2.1","http://www.gbig.org/buildings/34838/details","11/02/2005","LEED NC 2.1","Profit Org."
"211","10003112","LEED","Local Government","Public Assembly","87,120 sq ft","July 24 2009","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","16533 Krameria Ave, Riverside, CA, USA","http://www.gbig.org/buildings/27981","LEED NC 2.1","http://www.gbig.org/buildings/27981/details","11/03/2005","LEED NC 2.1","Local Government"
"212","10003118","LEED",NA,"Health Care","272,274 sq ft","February 14 2011","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","3020 Children's Way, San Diego, CA, USA","http://www.gbig.org/buildings/33480","LEED NC 2.1","http://www.gbig.org/buildings/33480/details","06/24/2002","HRSA Data Warehouse Hospitals","Other, Profit Org."
"213","10003140","LEED","Investor","Multi-Family Residential","558,000 sq ft","January 21 2011","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"8625 Fletcher Pkwy, La Mesa, CA, USA","http://www.gbig.org/buildings/1309704","LEED NC 2.1","http://www.gbig.org/buildings/1309704/details","11/04/2005","LEED NC 2.1","Profit Org."
"214","10003158","LEED","Local Government","Public Order and Safety","30,208 sq ft","July 31 2007","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"12592 El Camino Real, San Diego, CA, USA","http://www.gbig.org/buildings/1309706","LEED NC 2.1","http://www.gbig.org/buildings/1309706/details","11/07/2005","LEED NC 2.1","Local Government"
